Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
KEN,2001-09-01,2001-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2001,2001,,33.590769,A,base year is 2015
KEN,2002-09-01,2002-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2002,2002,,34.187286,A,base year is 2015
KEN,2003-09-01,2003-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2003,2003,,36.884788,A,base year is 2015
KEN,2004-09-01,2004-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2004,2004,,43.879109,A,base year is 2015
KEN,2005-09-01,2005-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2005,2005,,45.750767,A,base year is 2015
KEN,2006-09-01,2006-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2006,2006,,48.398357,A,base year is 2015
KEN,2007-09-01,2007-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2007,2007,,51.035668,A,base year is 2015
KEN,2008-09-01,2008-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2008,2008,,59.362403,A,base year is 2015
KEN,2009-09-01,2009-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2009,2009,,64.816521,A,base year is 2015
KEN,2010-09-01,2010-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2010,2010,,66.894241,A,base year is 2015
KEN,2011-09-01,2011-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2011,2011,,78.482249,A,base year is 2015
KEN,2012-09-01,2012-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2012,2012,,82.657396,A,base year is 2015
KEN,2013-09-01,2013-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2013,2013,,89.507599,A,base year is 2015
KEN,2014-09-01,2014-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2014,2014,,95.412572,A,base year is 2015
KEN,2015-09-01,2015-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2015,2015,,101.105837,A,base year is 2015
KEN,2016-09-01,2016-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2016,2016,,107.515546,A,base year is 2015
KEN,2017-09-01,2017-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2017,2017,,115.101319,A,base year is 2015
KEN,2018-09-01,2018-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2018,2018,,121.666992,A,base year is 2015
KEN,2019-09-01,2019-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2019,2019,,127.843131,A,base year is 2015
KEN,2020-09-01,2020-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2020,2020,,133.210389,A,base year is 2015
KEN,2021-09-01,2021-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2021,2021,,142.419693,A,base year is 2015
KEN,2022-09-01,2022-09-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2022,2022,,155.490302,A,base year is 2015
KEN,2000-10-01,2000-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2000,2000,,32.475300,A,base year is 2015
KEN,2001-10-01,2001-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2001,2001,,33.519370,A,base year is 2015
KEN,2002-10-01,2002-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2002,2002,,34.152866,A,base year is 2015
KEN,2003-10-01,2003-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2003,2003,,37.254024,A,base year is 2015
KEN,2004-10-01,2004-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2004,2004,,44.069358,A,base year is 2015
KEN,2005-10-01,2005-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2005,2005,,45.708587,A,base year is 2015
KEN,2006-10-01,2006-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2006,2006,,48.592354,A,base year is 2015
KEN,2007-10-01,2007-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2007,2007,,51.176802,A,base year is 2015
KEN,2008-10-01,2008-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2008,2008,,59.722188,A,base year is 2015
KEN,2009-10-01,2009-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2009,2009,,64.975703,A,base year is 2015
KEN,2010-10-01,2010-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2010,2010,,67.038739,A,base year is 2015
KEN,2011-10-01,2011-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2011,2011,,79.717650,A,base year is 2015
KEN,2012-10-01,2012-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2012,2012,,83.014826,A,base year is 2015
KEN,2013-10-01,2013-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2013,2013,,89.460818,A,base year is 2015
KEN,2014-10-01,2014-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2014,2014,,95.209332,A,base year is 2015
KEN,2015-10-01,2015-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2015,2015,,101.608715,A,base year is 2015
KEN,2016-10-01,2016-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2016,2016,,108.185083,A,base year is 2015
KEN,2017-10-01,2017-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2017,2017,,114.375272,A,base year is 2015
KEN,2018-10-01,2018-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2018,2018,,120.701140,A,base year is 2015
KEN,2019-10-01,2019-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2019,2019,,128.267583,A,base year is 2015
KEN,2020-10-01,2020-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2020,2020,,134.477701,A,base year is 2015
KEN,2021-10-01,2021-10-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2021,2021,,143.152178,A,base year is 2015
KEN,2000-11-01,2000-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2000,2000,,32.761753,A,base year is 2015
KEN,2001-11-01,2001-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2001,2001,,33.465629,A,base year is 2015
KEN,2002-11-01,2002-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2002,2002,,34.326162,A,base year is 2015
KEN,2003-11-01,2003-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2003,2003,,37.406773,A,base year is 2015
KEN,2004-11-01,2004-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2004,2004,,43.914989,A,base year is 2015
KEN,2005-11-01,2005-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2005,2005,,45.953989,A,base year is 2015
KEN,2006-11-01,2006-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2006,2006,,48.769567,A,base year is 2015
KEN,2007-11-01,2007-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2007,2007,,51.683936,A,base year is 2015
KEN,2008-11-01,2008-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2008,2008,,60.761716,A,base year is 2015
KEN,2009-11-01,2009-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2009,2009,,65.098977,A,base year is 2015
KEN,2010-11-01,2010-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2010,2010,,67.598784,A,base year is 2015
KEN,2011-11-01,2011-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2011,2011,,80.926380,A,base year is 2015
KEN,2012-11-01,2012-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2012,2012,,83.558357,A,base year is 2015
KEN,2013-11-01,2013-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2013,2013,,89.706533,A,base year is 2015
KEN,2014-11-01,2014-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2014,2014,,95.166316,A,base year is 2015
KEN,2015-11-01,2015-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2015,2015,,102.135033,A,base year is 2015
KEN,2016-11-01,2016-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2016,2016,,108.955593,A,base year is 2015
KEN,2017-11-01,2017-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2017,2017,,114.111211,A,base year is 2015
KEN,2018-11-01,2018-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2018,2018,,120.483925,A,base year is 2015
KEN,2019-11-01,2019-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2019,2019,,129.036992,A,base year is 2015
KEN,2020-11-01,2020-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2020,2020,,135.919357,A,base year is 2015
KEN,2021-11-01,2021-11-30,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2021,2021,,143.801230,A,base year is 2015
KEN,2000-12-01,2000-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2000,2000,,32.917296,A,base year is 2015
KEN,2001-12-01,2001-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2001,2001,,33.444645,A,base year is 2015
KEN,2002-12-01,2002-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2002,2002,,34.865005,A,base year is 2015
KEN,2003-12-01,2003-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2003,2003,,37.776110,A,base year is 2015
KEN,2004-12-01,2004-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2004,2004,,44.229256,A,base year is 2015
KEN,2005-12-01,2005-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2005,2005,,46.401777,A,base year is 2015
KEN,2006-12-01,2006-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2006,2006,,49.796452,A,base year is 2015
KEN,2007-12-01,2007-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2007,2007,,52.585239,A,base year is 2015
KEN,2008-12-01,2008-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2008,2008,,60.724580,A,base year is 2015
KEN,2009-12-01,2009-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2009,2009,,65.592078,A,base year is 2015
KEN,2010-12-01,2010-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2010,2010,,68.549452,A,base year is 2015
KEN,2011-12-01,2011-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2011,2011,,81.528505,A,base year is 2015
KEN,2012-12-01,2012-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2012,2012,,84.137706,A,base year is 2015
KEN,2013-12-01,2013-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2013,2013,,90.152294,A,base year is 2015
KEN,2014-12-01,2014-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2014,2014,,95.578448,A,base year is 2015
KEN,2015-12-01,2015-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2015,2015,,103.231435,A,base year is 2015
KEN,2016-12-01,2016-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2016,2016,,109.786190,A,base year is 2015
KEN,2017-12-01,2017-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2017,2017,,114.721717,A,base year is 2015
KEN,2018-12-01,2018-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2018,2018,,121.272994,A,base year is 2015
KEN,2019-12-01,2019-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2019,2019,,129.952547,A,base year is 2015
KEN,2020-12-01,2020-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2020,2020,,137.253043,A,base year is 2015
KEN,2021-12-01,2021-12-31,114,'404,Kenya,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2021,2021,,145.115284,A,base year is 2015
KEN,2001-01-01,2001-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2001,2001,%,16.136017,E,
KEN,2002-01-01,2002-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2002,2002,%,0.610673,E,
KEN,2003-01-01,2003-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2003,2003,%,8.515932,E,
KEN,2004-01-01,2004-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2004,2004,%,12.271183,E,
KEN,2005-01-01,2005-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2005,2005,%,20.135589,E,
KEN,2006-01-01,2006-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2006,2006,%,10.918882,E,
KEN,2007-01-01,2007-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2007,2007,%,6.168138,E,
KEN,2008-01-01,2008-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2008,2008,%,10.630013,E,
KEN,2009-01-01,2009-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2009,2009,%,18.010781,E,
KEN,2010-01-01,2010-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2010,2010,%,9.260226,E,
KEN,2011-01-01,2011-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2011,2011,%,8.550951,E,
KEN,2012-01-01,2012-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2012,2012,%,24.573932,E,
KEN,2013-01-01,2013-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2013,2013,%,2.398595,E,
KEN,2014-01-01,2014-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2014,2014,%,10.142114,E,
KEN,2015-01-01,2015-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2015,2015,%,7.674199,E,
KEN,2016-01-01,2016-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2016,2016,%,12.706863,E,
KEN,2017-01-01,2017-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2017,2017,%,12.540708,E,
KEN,2018-01-01,2018-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2018,2018,%,4.705970,E,
KEN,2019-01-01,2019-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2019,2019,%,1.615081,E,
KEN,2020-01-01,2020-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2020,2020,%,9.595964,E,
KEN,2021-01-01,2021-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2021,2021,%,9.552471,E,
KEN,2022-01-01,2022-01-31,114,'404,Kenya,23014,Food price inflation,7001,January,2022,2022,%,8.650869,E,
KEN,2001-02-01,2001-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2001,2001,%,13.673317,E,
KEN,2002-02-01,2002-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2002,2002,%,1.590695,E,
KEN,2003-02-01,2003-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2003,2003,%,9.966139,E,
KEN,2004-02-01,2004-02-29,114,'404,Kenya,23014,Food price inflation,7002,February,2004,2004,%,13.237379,E,
KEN,2005-02-01,2005-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2005,2005,%,18.845709,E,
KEN,2006-02-01,2006-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2006,2006,%,11.926192,E,
KEN,2007-02-01,2007-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2007,2007,%,4.149294,E,
KEN,2008-02-01,2008-02-29,114,'404,Kenya,23014,Food price inflation,7002,February,2008,2008,%,14.860290,E,
KEN,2009-02-01,2009-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2009,2009,%,18.758062,E,
KEN,2010-02-01,2010-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2010,2010,%,7.249300,E,
KEN,2011-02-01,2011-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2011,2011,%,9.818114,E,
KEN,2012-02-01,2012-02-29,114,'404,Kenya,23014,Food price inflation,7002,February,2012,2012,%,22.071723,E,
KEN,2013-02-01,2013-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2013,2013,%,4.033481,E,
KEN,2014-02-01,2014-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2014,2014,%,9.136545,E,
KEN,2015-02-01,2015-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2015,2015,%,8.696157,E,
KEN,2016-02-01,2016-02-29,114,'404,Kenya,23014,Food price inflation,7002,February,2016,2016,%,10.769972,E,
KEN,2017-02-01,2017-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2017,2017,%,16.504823,E,
KEN,2018-02-01,2018-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2018,2018,%,3.834557,E,
KEN,2019-02-01,2019-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2019,2019,%,1.094740,E,
KEN,2020-02-01,2020-02-29,114,'404,Kenya,23014,Food price inflation,7002,February,2020,2020,%,10.575942,E,
KEN,2021-02-01,2021-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2021,2021,%,7.844566,E,
KEN,2022-02-01,2022-02-28,114,'404,Kenya,23014,Food price inflation,7002,February,2022,2022,%,8.457253,E,
KEN,2001-03-01,2001-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2001,2001,%,12.707930,E,
KEN,2002-03-01,2002-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2002,2002,%,2.690896,E,
KEN,2003-03-01,2003-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2003,2003,%,13.606973,E,
KEN,2004-03-01,2004-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2004,2004,%,11.157100,E,
KEN,2005-03-01,2005-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2005,2005,%,19.136330,E,
KEN,2006-03-01,2006-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2006,2006,%,11.067721,E,
KEN,2007-03-01,2007-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2007,2007,%,3.072616,E,
KEN,2008-03-01,2008-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2008,2008,%,16.911379,E,
KEN,2009-03-01,2009-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2009,2009,%,19.122585,E,
KEN,2010-03-01,2010-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2010,2010,%,4.490214,E,
KEN,2011-03-01,2011-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2011,2011,%,15.092824,E,
KEN,2012-03-01,2012-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2012,2012,%,20.311394,E,
KEN,2013-03-01,2013-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2013,2013,%,2.926665,E,
KEN,2014-03-01,2014-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2014,2014,%,8.286955,E,
KEN,2015-03-01,2015-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2015,2015,%,10.955497,E,
KEN,2016-03-01,2016-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2016,2016,%,9.409829,E,
KEN,2017-03-01,2017-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2017,2017,%,18.556088,E,
KEN,2018-03-01,2018-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2018,2018,%,2.191072,E,
KEN,2019-03-01,2019-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2019,2019,%,2.841198,E,
KEN,2020-03-01,2020-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2020,2020,%,7.634441,E,
KEN,2021-03-01,2021-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2021,2021,%,7.630056,E,
KEN,2022-03-01,2022-03-31,114,'404,Kenya,23014,Food price inflation,7003,March,2022,2022,%,9.689354,E,
KEN,2001-04-01,2001-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2001,2001,%,12.216470,E,
KEN,2002-04-01,2002-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2002,2002,%,1.135065,E,
KEN,2003-04-01,2003-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2003,2003,%,15.676221,E,
KEN,2004-04-01,2004-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2004,2004,%,10.140707,E,
KEN,2005-04-01,2005-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2005,2005,%,21.725574,E,
KEN,2006-04-01,2006-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2006,2006,%,6.591961,E,
KEN,2007-04-01,2007-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2007,2007,%,2.656436,E,
KEN,2008-04-01,2008-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2008,2008,%,22.850591,E,
KEN,2009-04-01,2009-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2009,2009,%,16.752453,E,
KEN,2010-04-01,2010-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2010,2010,%,3.785526,E,
KEN,2011-04-01,2011-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2011,2011,%,19.139456,E,
KEN,2012-04-01,2012-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2012,2012,%,16.241581,E,
KEN,2013-04-01,2013-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2013,2013,%,3.569745,E,
KEN,2014-04-01,2014-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2014,2014,%,8.086074,E,
KEN,2015-04-01,2015-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2015,2015,%,13.419560,E,
KEN,2016-04-01,2016-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2016,2016,%,6.840008,E,
KEN,2017-04-01,2017-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2017,2017,%,20.984286,E,
KEN,2018-04-01,2018-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2018,2018,%,0.255402,E,
KEN,2019-04-01,2019-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2019,2019,%,8.172581,E,
KEN,2020-04-01,2020-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2020,2020,%,2.508864,E,
KEN,2021-04-01,2021-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2021,2021,%,7.587753,E,
KEN,2022-04-01,2022-04-30,114,'404,Kenya,23014,Food price inflation,7004,April,2022,2022,%,11.091066,E,
KEN,2001-05-01,2001-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2001,2001,%,9.278117,E,
KEN,2002-05-01,2002-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2002,2002,%,2.262944,E,
KEN,2003-05-01,2003-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2003,2003,%,20.194437,E,
KEN,2004-05-01,2004-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2004,2004,%,6.198866,E,
KEN,2005-05-01,2005-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2005,2005,%,20.005455,E,
KEN,2006-05-01,2006-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2006,2006,%,5.313731,E,
KEN,2007-05-01,2007-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2007,2007,%,2.777400,E,
KEN,2008-05-01,2008-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2008,2008,%,25.457266,E,
KEN,2009-05-01,2009-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2009,2009,%,13.498530,E,
KEN,2010-05-01,2010-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2010,2010,%,4.441390,E,
KEN,2011-05-01,2011-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2011,2011,%,20.123270,E,
KEN,2012-05-01,2012-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2012,2012,%,14.573902,E,
KEN,2013-05-01,2013-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2013,2013,%,4.278475,E,
KEN,2014-05-01,2014-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2014,2014,%,8.887154,E,
KEN,2015-05-01,2015-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2015,2015,%,13.203172,E,
KEN,2016-05-01,2016-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2016,2016,%,6.587677,E,
KEN,2017-05-01,2017-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2017,2017,%,21.519862,E,
KEN,2018-05-01,2018-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2018,2018,%,0.343044,E,
KEN,2019-05-01,2019-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2019,2019,%,6.332597,E,
KEN,2020-05-01,2020-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2020,2020,%,3.775526,E,
KEN,2021-05-01,2021-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2021,2021,%,7.011733,E,
KEN,2022-05-01,2022-05-31,114,'404,Kenya,23014,Food price inflation,7005,May,2022,2022,%,12.176285,E,
KEN,2001-06-01,2001-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2001,2001,%,6.140986,E,
KEN,2002-06-01,2002-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2002,2002,%,3.787563,E,
KEN,2003-06-01,2003-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2003,2003,%,18.570194,E,
KEN,2004-06-01,2004-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2004,2004,%,7.938577,E,
KEN,2005-06-01,2005-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2005,2005,%,16.063624,E,
KEN,2006-06-01,2006-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2006,2006,%,5.401554,E,
KEN,2007-06-01,2007-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2007,2007,%,5.387426,E,
